"book_id","isbn","authors","original_publication_year","title","average_rating","small_image_url"
"7912007","1439192561","Stephen King","2010.0","Full Dark, No Stars","4.03","https://images.gr-assets.com/books/1327892855s/7912007.jpg"
"20696006","805095152","Atul Gawande","2014.0","Being Mortal: Medicine and What Matters in the End","4.40","https://images.gr-assets.com/books/1408324949s/20696006.jpg"
"32439","553582917","Dean Koontz","1987.0","Intensity","4.04","https://images.gr-assets.com/books/1308458213s/32439.jpg"
"6472246","446552445","Chelsea Handler","2010.0","Chelsea Chelsea Bang Bang","3.81","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"37793","1406914835","Henrik Ibsen, Michael   Meyer","1879.0","A Doll's House","3.69","https://images.gr-assets.com/books/1427119396s/37793.jpg"
"48328","413757102","Richard Yates","1961.0","Revolutionary Road","3.89","https://images.gr-assets.com/books/1353721885s/48328.jpg"
"25373","375835318","Rachel Cohn, David Levithan","2006.0","Nick & Norah's Infinite Playlist","3.73","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"18545","802132758","Tom Stoppard, Henry Popkin","1966.0","Rosencrantz and Guildenstern Are Dead","4.06","https://images.gr-assets.com/books/1338735611s/18545.jpg"
"9409458","545259088","Maggie Stiefvater","2011.0","Forever (The Wolves of Mercy Falls, #3)","3.91","https://images.gr-assets.com/books/1285771367s/9409458.jpg"
"607639","1573226521","Alex Garland","1996.0","The Beach","3.91","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"6617928","143145541","Beth Hoffman, Jenna Lamia","2010.0","Saving CeeCee Honeycutt","3.92","https://images.gr-assets.com/books/1348364490s/6617928.jpg"
"10407279","575096578","Charlaine Harris","2012.0","Deadlocked (Sookie Stackhouse, #12)","3.65","https://images.gr-assets.com/books/1357995380s/10407279.jpg"
"10579","1416524355","Stephen King","2002.0","Everything's Eventual: 14 Dark Tales","3.94","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"91244","192750968","Beverly Cleary","1955.0","Beezus and Ramona (Ramona, #1)","3.97","https://images.gr-assets.com/books/1408924681s/91244.jpg"
"13667","141650964X","Ursula K. Le Guin","1972.0","The Farthest Shore (Earthsea Cycle, #3)","4.11","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"7667","99556316","Michael Crichton","1996.0","Airframe","3.66","https://images.gr-assets.com/books/1405420599s/7667.jpg"
"13812","553564943","Raymond E. Feist","1982.0","Magician: Apprentice (The Riftwar Saga, #1)","4.17","https://images.gr-assets.com/books/1408317983s/13812.jpg"
"854757","312987854","Jennifer Crusie","2004.0","Bet Me","3.95","https://images.gr-assets.com/books/1316129534s/854757.jpg"
"318431","316548189","Nelson Mandela","1994.0","Long Walk to Freedom","4.31","https://images.gr-assets.com/books/1327997342s/318431.jpg"
"20707959","038553714X","John Grisham","2014.0","Gray Mountain","3.52","https://images.gr-assets.com/books/1403704671s/20707959.jpg"
"122","034541005X","Bryce Courtenay","1989.0","The Power of One (The Power of One, #1)","4.34","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"29999","752865331","Dashiell Hammett","1930.0","The Maltese Falcon","3.92","https://images.gr-assets.com/books/1306421260s/29999.jpg"
"8949352","312364423","Kristin Hannah","2011.0","Night Road","4.17","https://images.gr-assets.com/books/1282369257s/8949352.jpg"
"220970","515128635","Lee Child","1999.0","Tripwire  (Jack Reacher, #3)","4.07","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"26329","055380491X","Daniel Goleman","1995.0","Emotional Intelligence: Why It Can Matter More Than IQ","3.98","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"6585201","045146317X","Jim Butcher","2010.0","Changes (The Dresden Files, #12)","4.54","https://images.gr-assets.com/books/1304027244s/6585201.jpg"
"773951","670674249","Munro Leaf, Robert Lawson","1936.0","The Story of Ferdinand","4.35","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"270805","1416903569","Ellen Hopkins","2007.0","Impulse (Impulse, #1)","4.29","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"6440","140436588","Walter Scott","1819.0","Ivanhoe","3.75","https://images.gr-assets.com/books/1405336818s/6440.jpg"
"86663","312936222","Janet Evanovich","2004.0","Ten Big Ones (Stephanie Plum, #10)","4.13","https://images.gr-assets.com/books/1171076278s/86663.jpg"
"32506","446690457","Michael Connelly","1996.0","The Poet (Jack McEvoy, #1; Harry Bosch Universe, #5)","4.19","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"7719245","61985848","Kiersten White","2010.0","Paranormalcy (Paranormalcy, #1)","3.91","https://images.gr-assets.com/books/1496938681s/7719245.jpg"
"7351574","316087378","Mark Cotta Vaz","2010.0","Eclipse: The Complete Illustrated Movie Companion (The Twilight Saga: The Official Illustrated Movie Companion, #3)","4.44","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"13127599","61257095","Adriana Trigiani","2012.0","The Shoemaker's Wife","3.98","https://images.gr-assets.com/books/1329256279s/13127599.jpg"
"784911","1590387422","Brandon Mull","2006.0","Rise of the Evening Star (Fablehaven, #2)","4.16","https://images.gr-assets.com/books/1386633982s/784911.jpg"
"10305231","1455806854","Nora Roberts, MacLeod Andrews","2011.0","The Next Always (Inn BoonsBoro, #1)","4.11","https://images.gr-assets.com/books/1491591796s/10305231.jpg"
"2195464","307269191","Haruki Murakami, Philip Gabriel","2007.0","What I Talk About When I Talk About Running","3.79","https://images.gr-assets.com/books/1473397159s/2195464.jpg"
"8680278","1416995587","Jenny Han","2011.0","We'll Always Have Summer (Summer, #3)","4.17","https://images.gr-assets.com/books/1327054226s/8680278.jpg"
"6480781","307268195","Andre Agassi, J.R. Moehringer","2009.0","Open","4.18","https://images.gr-assets.com/books/1320520930s/6480781.jpg"
"136782","014240165X","Anthony Horowitz","2000.0","Stormbreaker (Alex Rider, #1)","3.97","https://images.gr-assets.com/books/1288354739s/136782.jpg"
"21745","1590860624","Lee Child, Dick Hill","2002.0","Without Fail (Jack Reacher, #6)","4.16","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"95617","842377506","Francine Rivers, Richard Ferrone","1993.0","A Voice in the Wind (Mark of the Lion, #1)","4.60","https://images.gr-assets.com/books/1459567327s/95617.jpg"
"8726744","031613290X","Stephenie Meyer","2005.0","The Twilight Saga Complete Collection  (Twilight, #1-4 + 3.5)","4.31","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"14817","057507681X","Philip K. Dick","1977.0","A Scanner Darkly","4.04","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"6452796","1594488843","Daniel H. Pink","2008.0","Drive: The Surprising Truth About What Motivates Us","3.95","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"162898","1416534733","Mark Twain","1889.0","A Connecticut Yankee in King Arthur's Court","3.76","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"106069","1563894696","Jeph Loeb, Tim Sale, Gregory Wright, Richard Starkings","1997.0","Batman: The Long Halloween","4.29","https://images.gr-assets.com/books/1350137101s/106069.jpg"
"298275","811201880","Jean-Paul Sartre, Lloyd Alexander, Hayden Carruth","1938.0","Nausea","3.91","https://images.gr-assets.com/books/1377674928s/298275.jpg"
"1846","785268839","John Eldredge","2001.0","Wild at Heart: Discovering the Secret of a Man's Soul","3.93","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"5217282","1606410423","Brandon Mull","2009.0","Secrets of the Dragon Sanctuary (Fablehaven, #4)","4.35","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"3507","312349486","Janet Evanovich","2006.0","Twelve Sharp (Stephanie Plum, #12)","4.14","https://images.gr-assets.com/books/1316727699s/3507.jpg"
"12287209",,"Hugh Howey","2011.0","Wool (Wool, #1)","4.12","https://images.gr-assets.com/books/1327889474s/12287209.jpg"
"13662","689845367","Ursula K. Le Guin","1970.0","The Tombs of Atuan (Earthsea Cycle, #2)","4.07","https://images.gr-assets.com/books/1417900879s/13662.jpg"
"3475161","451462564","Jim Butcher","2009.0","Turn Coat (The Dresden Files, #11)","4.45","https://images.gr-assets.com/books/1304027128s/3475161.jpg"
"608474","140439072","Arthur Conan Doyle, Peter Ackroyd, Ed Glinert","1890.0","The Sign of Four","3.96","https://images.gr-assets.com/books/1299346921s/608474.jpg"
"967494","039921920X","Jan Brett","1929.0","The Mitten","4.23","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"31338","096319254X","Anne Rice","1995.0","Memnoch the Devil (The Vampire Chronicles, #5)","3.73","https://images.gr-assets.com/books/1301778006s/31338.jpg"
"2402971","385733585","Michael Scott","2008.0","The Magician (The Secrets of the Immortal Nicholas Flamel, #2)","4.09","https://images.gr-assets.com/books/1320396250s/2402971.jpg"
"766955","689832133","Doreen Cronin, Betsy Lewin","1999.0","Click, Clack, Moo: Cows That Type","4.23","https://images.gr-assets.com/books/1423222939s/766955.jpg"
"1412138","441015662","Patricia Briggs","2008.0","Iron Kissed (Mercy Thompson, #3)","4.36","https://images.gr-assets.com/books/1358229529s/1412138.jpg"
"9378297","765328658","Kendare Blake","2011.0","Anna Dressed in Blood (Anna, #1)","3.96","https://images.gr-assets.com/books/1398637405s/9378297.jpg"
"253058","1423321677","Terry Goodkind, Dick Hill","1997.0","Temple of the Winds (Sword of Truth, #4)","4.03","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"310146","380714752","Avi","1990.0","The True Confessions of Charlotte Doyle","3.81","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"4929705","1565125967","Robert Goolrick","2009.0","A Reliable Wife","3.25","https://images.gr-assets.com/books/1404576577s/4929705.jpg"
"248596","380729407","Ray Bradbury","1962.0","Something Wicked This Way Comes (Green Town, #2)","3.95","https://images.gr-assets.com/books/1409596011s/248596.jpg"
"11334","140003342X","Toni Morrison","1977.0","Song of Solomon","4.01","https://images.gr-assets.com/books/1451448230s/11334.jpg"
"318525","394298667","Tom Clancy","1986.0","Red Storm Rising","4.14","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"227571","802139256","Leif Enger","2001.0","Peace Like a River","3.98","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"22285","385517874","Chuck Palahniuk","2007.0","Rant","3.82","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"9534","812565959","Orson Scott Card","2000.0","Shadow of the Hegemon (Ender's Shadow, #2)","3.93","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"505304","307021343","Janette Sebring Lowrey, Gustaf Tenggren","1942.0","The Poky Little Puppy (A Little Golden Book)","4.08","https://images.gr-assets.com/books/1320424154s/505304.jpg"
"5196","440235596","Maeve Binchy","1998.0","Tara Road","3.88","https://images.gr-assets.com/books/1403194637s/5196.jpg"
"37677","1587263890","Jack London","1906.0","The Call of the Wild/White Fang","4.08","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"13188676",,"Tahereh Mafi","2014.0","Ignite Me (Shatter Me, #3)","4.44","https://images.gr-assets.com/books/1375972497s/13188676.jpg"
"568645","1423100050","Ally Carter","2007.0","Cross My Heart and Hope to Spy (Gallagher Girls, #2)","4.13","https://images.gr-assets.com/books/1342448094s/568645.jpg"
"285205","441014739","Patricia Briggs","2007.0","Blood Bound (Mercy Thompson, #2)","4.31","https://images.gr-assets.com/books/1358229157s/285205.jpg"
"12216302","451464400","Jim Butcher","2012.0","Cold Days (The Dresden Files, #14)","4.51","https://images.gr-assets.com/books/1345145377s/12216302.jpg"
"17204","399154094","Kate Jacobs","2006.0","The Friday Night Knitting Club (Friday Night Knitting Club, #1)","3.41","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"38743","312330863","James Herriot","1973.0","All Things Bright and Beautiful (All Creatures Great and Small)","4.30","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"6759","316921173","David Foster Wallace","1996.0","Infinite Jest","4.31","https://images.gr-assets.com/books/1446876799s/6759.jpg"
"18297707",,"Emma Chase","2013.0","Tangled (Tangled, #1)","4.12","https://images.gr-assets.com/books/1375808439s/18297707.jpg"
"530965","812967127","John Wyndham","1951.0","The Day of the Triffids","4.00","https://images.gr-assets.com/books/1320530145s/530965.jpg"
"9850443","62041266","Patrick deWitt, Marcelo Barbão","2011.0","The Sisters Brothers","3.83","https://images.gr-assets.com/books/1291999900s/9850443.jpg"
"6905012","61922315","Shilpi Somaya Gowda","2010.0","Secret Daughter","3.97","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"6693","375822070","Roald Dahl, Quentin Blake","1970.0","Fantastic Mr. Fox","4.03","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"18521","141183535","Virginia Woolf","1929.0","A Room of One's Own","4.10","https://images.gr-assets.com/books/1327883012s/18521.jpg"
"1268479",,"Brandon Sanderson","2009.0","Warbreaker (Warbreaker, #1)","4.22","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"42038","1903436575","William Shakespeare, Katherine Duncan-Jones","1592.0","Shakespeare's Sonnets","4.24","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"8492856","670012947","Sarah Dessen","2011.0","What Happened to Goodbye","3.97","https://images.gr-assets.com/books/1347810788s/8492856.jpg"
"23437156","1627792120","Leigh Bardugo","2015.0","Six of Crows (Six of Crows, #1)","4.46","https://images.gr-assets.com/books/1500689111s/23437156.jpg"
"17020","60541431","Maureen Johnson","2005.0","13 Little Blue Envelopes (Little Blue Envelope, #1)","3.65","https://images.gr-assets.com/books/1375030179s/17020.jpg"
"104189","849900417","Ron Hall, Denver Moore, Lynn Vincent","2005.0","Same Kind of Different as Me","4.21","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"23734628","1250049555","Rainbow Rowell","2015.0","Carry On","4.19","https://images.gr-assets.com/books/1429810397s/23734628.jpg"
"10235","812973011","Tracy Kidder","2003.0","Mountains Beyond Mountains: The Quest of Dr. Paul Farmer, A Man Who Would Cure the World","4.21","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"18149927",,"Jodi Ellen Malpas","2013.0","Beneath This Man (This Man, #2)","4.30","https://images.gr-assets.com/books/1372773964s/18149927.jpg"
"9579634","7423292","Mark  Lawrence","2011.0","Prince of Thorns (The Broken Empire, #1)","3.87","https://images.gr-assets.com/books/1327917754s/9579634.jpg"
"5187","385265700","Jane Hamilton","1988.0","The Book of Ruth","3.82","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"9593","385333870","Kurt Vonnegut Jr.","1985.0","Galápagos","3.87","https://images.gr-assets.com/books/1355012643s/9593.jpg"
"7661","60872985","Michael Crichton","2006.0","Next","3.48","https://images.gr-assets.com/books/1358010468s/7661.jpg"
"13376","689852231","Nancy Farmer","2002.0","The House of the Scorpion (Matteo Alacran, #1)","4.10","https://images.gr-assets.com/books/1401734230s/13376.jpg"
"27494","1416523715","Walt Whitman","1855.0","Leaves of Grass","4.12","https://images.gr-assets.com/books/1418012204s/27494.jpg"
"114159","749935332","Nora Roberts","2004.0","Blue Dahlia (In the Garden, #1)","4.11","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"32067","014303961X","D.H. Lawrence, Doris Lessing, Chester Brown","1928.0","Lady Chatterley's Lover","3.49","https://images.gr-assets.com/books/1425007748s/32067.jpg"
"10079321","043402080X","Lev Grossman","2011.0","The Magician King (The Magicians, #2)","3.90","https://images.gr-assets.com/books/1316177353s/10079321.jpg"
