lhs,rhs,confidence
"(13, 24, 25, 26, 119)","(27,)",0.9570661896243292
"(13, 26, 27, 119)","(24, 25)",0.8756137479541735
"(13, 25, 26, 119)","(24, 27)",0.8784893267651889
"(13, 24, 26, 119)","(25, 27)",0.8411949685534591
"(13, 25, 26, 28, 29)","(24,)",0.9429928741092637
"(13, 24, 26, 28, 29)","(25,)",0.8891377379619261
"(13, 25, 27, 28, 29)","(24,)",0.9668508287292817
"(13, 24, 27, 28, 29)","(25,)",0.9401381427475057
"(13, 24, 25, 28, 29)","(27,)",0.9622937941869599
"(13, 27, 28, 29)","(24, 25)",0.9000734753857458
"(13, 25, 28, 29)","(24, 27)",0.8889695210449927
"(13, 24, 28, 29)","(25, 27)",0.8506944444444444
"(13, 25, 27, 28, 117)","(24,)",0.9617021276595744
"(13, 24, 27, 28, 117)","(25,)",0.9377593360995851
"(13, 24, 25, 28, 117)","(27,)",0.9549295774647887
"(13, 27, 28, 117)","(24, 25)",0.8909329829172142
"(13, 25, 28, 117)","(24, 27)",0.8771021992238034
"(13, 24, 28, 117)","(25, 27)",0.8319018404907975
"(13, 25, 27, 28, 119)","(24,)",0.9412780656303973
"(13, 24, 27, 28, 119)","(25,)",0.922165820642978
"(13, 24, 25, 28, 119)","(27,)",0.9544658493870403
"(13, 27, 28, 119)","(24, 25)",0.8555729984301413
"(13, 25, 28, 119)","(24, 27)",0.85423197492163
"(13, 24, 28, 119)","(25, 27)",0.8134328358208955
"(13, 25, 27, 29, 117)","(24,)",0.9700315457413249
"(13, 24, 27, 29, 117)","(25,)",0.9418070444104135
"(13, 24, 25, 29, 117)","(27,)",0.9594383775351014
"(13, 27, 29, 117)","(24, 25)",0.9030837004405287
"(13, 25, 29, 117)","(24, 27)",0.888728323699422
"(13, 24, 29, 117)","(25, 27)",0.8565459610027855
"(13, 26, 27, 28, 29)","(24,)",0.9665871121718377
"(13, 24, 26, 28, 29)","(27,)",0.9070548712206047
"(13, 26, 27, 28, 29)","(25,)",0.9307875894988067
"(13, 25, 26, 28, 29)","(27,)",0.9263657957244655
"(24, 25, 26, 27, 28)","(21,)",0.9540229885057471
"(21, 25, 26, 27, 28)","(24,)",0.9685816876122083
"(21, 24, 26, 27, 28)","(25,)",0.9394862864606008
"(21, 24, 25, 26, 28)","(27,)",0.9729486023444545
"(25, 26, 27, 28)","(21, 24)",0.9113175675675675
"(24, 26, 27, 28)","(21, 25)",0.8958073889580739
"(24, 25, 26, 28)","(21, 27)",0.9128595600676819
"(21, 26, 27, 28)","(24, 25)",0.9052013422818792
"(21, 25, 26, 28)","(24, 27)",0.9313767803193785
"(21, 24, 26, 28)","(25, 27)",0.8984179850124896
"(26, 27, 28)","(21, 24, 25)",0.8459427675421404
"(25, 26, 28)","(21, 24, 27)",0.8361100348702053
"(24, 26, 28)","(21, 25, 27)",0.8146470366175915
"(21, 26, 28)","(24, 25, 27)",0.8406700428515778
"(24, 25, 26, 27, 29)","(21,)",0.9593837535014006
"(21, 25, 26, 27, 29)","(24,)",0.9785714285714285
"(21, 24, 26, 27, 29)","(25,)",0.9478782287822878
"(21, 24, 25, 26, 29)","(27,)",0.9757834757834758
"(25, 26, 27, 29)","(21, 24)",0.927765237020316
"(24, 26, 27, 29)","(21, 25)",0.9076855123674912
"(24, 25, 26, 29)","(21, 27)",0.9240107913669064
"(21, 26, 27, 29)","(24, 25)",0.92152466367713
"(21, 25, 26, 29)","(24, 27)",0.9478782287822878
"(21, 24, 26, 29)","(25, 27)",0.9121171770972037
"(26, 27, 29)","(21, 24, 25)",0.8674546222034614
"(25, 26, 29)","(21, 24, 27)",0.860913280268119
"(24, 26, 29)","(21, 25, 27)",0.8394607843137255
"(21, 26, 29)","(24, 25, 27)",0.861996644295302
"(24, 25, 26, 27, 30)","(21,)",0.9521943573667712
"(21, 25, 26, 27, 30)","(24,)",0.965818759936407
"(21, 24, 26, 27, 30)","(25,)",0.9425911559348332
"(21, 24, 25, 26, 30)","(27,)",0.9642857142857143
"(25, 26, 27, 30)","(21, 24)",0.9033457249070632
"(24, 26, 27, 30)","(21, 25)",0.8920704845814978
"(24, 25, 26, 30)","(21, 27)",0.9046909903201787
"(21, 26, 27, 30)","(24, 25)",0.9020044543429844
"(21, 25, 26, 30)","(24, 27)",0.9176737160120846
"(21, 24, 26, 30)","(25, 27)",0.887509130752374
"(26, 27, 30)","(21, 24, 25)",0.8316221765913757
"(25, 26, 30)","(21, 24, 27)",0.8062375580623756
"(24, 26, 30)","(21, 25, 27)",0.7967213114754098
"(21, 26, 30)","(24, 25, 27)",0.8094603597601598
"(24, 25, 26, 27, 67)","(21,)",0.9580357142857143
"(21, 25, 26, 27, 67)","(24,)",0.9563279857397504
"(21, 24, 26, 27, 67)","(25,)",0.9330434782608695
"(21, 24, 25, 26, 67)","(27,)",0.9640610961365679
"(25, 26, 27, 67)","(21, 24)",0.9016806722689076
"(24, 26, 27, 67)","(21, 25)",0.8911960132890365
"(24, 25, 26, 67)","(21, 27)",0.9085520745131245
"(21, 26, 27, 67)","(24, 25)",0.8838550247116969
"(21, 25, 26, 67)","(24, 27)",0.9131914893617021
"(21, 24, 26, 67)","(25, 27)",0.8780687397708674
"(26, 27, 67)","(21, 24, 25)",0.824750192159877
"(25, 26, 67)","(21, 24, 27)",0.8055555555555556
"(24, 26, 67)","(21, 25, 27)",0.8001491424310216
"(21, 26, 67)","(24, 25, 27)",0.8055555555555556
"(24, 25, 26, 27, 105)","(21,)",0.9577836411609498
"(21, 25, 26, 27, 105)","(24,)",0.9628647214854111
"(21, 24, 26, 27, 105)","(25,)",0.9603174603174603
"(21, 24, 25, 26, 105)","(27,)",0.9784366576819407
"(25, 26, 27, 105)","(21, 24)",0.9155107187894073
"(24, 26, 27, 105)","(21, 25)",0.9155107187894073
"(24, 25, 26, 105)","(21, 27)",0.9248407643312102
"(21, 26, 27, 105)","(24, 25)",0.9178255372945638
"(21, 25, 26, 105)","(24, 27)",0.9343629343629344
"(21, 24, 26, 105)","(25, 27)",0.9166666666666666
"(26, 27, 105)","(21, 24, 25)",0.8591715976331361
"(25, 26, 105)","(21, 24, 27)",0.8551236749116607
"(24, 26, 105)","(21, 25, 27)",0.8354430379746836
"(21, 26, 105)","(24, 25, 27)",0.8491228070175438
"(24, 25, 26, 27, 106)","(21,)",0.9623824451410659
"(21, 25, 26, 27, 106)","(24,)",0.9638932496075353
"(21, 24, 26, 27, 106)","(25,)",0.9489953632148377
"(21, 24, 25, 26, 106)","(27,)",0.9792663476874003
"(25, 26, 27, 106)","(21, 24)",0.9164179104477612
"(24, 26, 27, 106)","(21, 25)",0.9069423929098966
"(24, 25, 26, 106)","(21, 27)",0.9274924471299094
"(21, 26, 27, 106)","(24, 25)",0.9029411764705882
"(21, 25, 26, 106)","(24, 27)",0.9274924471299094
"(21, 24, 26, 106)","(25, 27)",0.8989751098096632
"(26, 27, 106)","(21, 24, 25)",0.8480662983425414
"(25, 26, 106)","(21, 24, 27)",0.8263795423956931
"(24, 26, 106)","(21, 25, 27)",0.820855614973262
"(21, 26, 106)","(24, 25, 27)",0.8274932614555256
"(24, 25, 26, 27, 117)","(21,)",0.9605678233438486
"(21, 25, 26, 27, 117)","(24,)",0.9728434504792333
"(21, 24, 26, 27, 117)","(25,)",0.9449185415050426
"(21, 24, 25, 26, 117)","(27,)",0.9705179282868526
"(25, 26, 27, 117)","(21, 24)",0.9227272727272727
"(24, 26, 27, 117)","(21, 25)",0.9049034175334324
"(24, 25, 26, 117)","(21, 27)",0.9164785553047404
"(21, 26, 27, 117)","(24, 25)",0.9109947643979057
"(21, 25, 26, 117)","(24, 27)",0.9326186830015314
"(21, 24, 26, 117)","(25, 27)",0.9022222222222223
"(26, 27, 117)","(21, 24, 25)",0.8553370786516854
"(25, 26, 117)","(21, 24, 27)",0.8417415342087077
"(24, 26, 117)","(21, 25, 27)",0.8302658486707567
"(21, 26, 117)","(24, 25, 27)",0.8325358851674641
"(24, 25, 26, 27, 119)","(21,)",0.9521829521829522
"(21, 25, 26, 27, 119)","(24,)",0.9672650475184794
"(21, 24, 26, 27, 119)","(25,)",0.9261880687563195
"(21, 24, 25, 26, 119)","(27,)",0.9713679745493107
"(25, 26, 27, 119)","(21, 24)",0.9096325719960278
"(24, 26, 27, 119)","(21, 25)",0.8740458015267175
"(24, 25, 26, 119)","(21, 27)",0.9087301587301587
"(21, 26, 27, 119)","(24, 25)",0.8875968992248062
"(21, 25, 26, 119)","(24, 27)",0.9308943089430894
"(21, 24, 26, 119)","(25, 27)",0.8901846452866861
"(26, 27, 119)","(21, 24, 25)",0.8207885304659498
"(25, 26, 119)","(21, 24, 27)",0.8312159709618875
"(24, 26, 119)","(21, 25, 27)",0.7972149695387293
"(21, 26, 119)","(24, 25, 27)",0.8215246636771301
"(24, 25, 26, 27, 447)","(21,)",0.9747048903878583
"(21, 25, 26, 27, 447)","(24,)",0.9763513513513513
"(21, 24, 26, 27, 447)","(25,)",0.9665551839464883
"(21, 24, 25, 26, 447)","(27,)",0.9829931972789115
"(25, 26, 27, 447)","(21, 24)",0.9459901800327333
"(24, 26, 27, 447)","(21, 25)",0.9367909238249594
"(24, 25, 26, 447)","(21, 27)",0.9522240527182867
"(21, 26, 27, 447)","(24, 25)",0.9398373983739837
"(21, 25, 26, 447)","(24, 27)",0.9475409836065574
"(21, 24, 26, 447)","(25, 27)",0.9429037520391517
"(26, 27, 447)","(21, 24, 25)",0.9017160686427457
"(25, 26, 447)","(21, 24, 27)",0.896124031007752
"(24, 26, 447)","(21, 25, 27)",0.8975155279503105
"(21, 26, 447)","(24, 25, 27)",0.8878648233486943
"(24, 25, 26, 28, 29)","(21,)",0.943127962085308
"(21, 25, 26, 28, 29)","(24,)",0.9707317073170731
"(21, 24, 26, 28, 29)","(25,)",0.9299065420560748
"(25, 26, 28, 29)","(21, 24)",0.8811808118081181
"(24, 26, 28, 29)","(21, 25)",0.8480113636363636
"(21, 26, 28, 29)","(24, 25)",0.8870728083209509
"(24, 25, 26, 28, 117)","(21,)",0.9371508379888268
"(21, 25, 26, 28, 117)","(24,)",0.9654676258992806
"(21, 24, 26, 28, 117)","(25,)",0.922971114167813
"(25, 26, 28, 117)","(21, 24)",0.8669250645994832
"(24, 26, 28, 117)","(21, 25)",0.83875
"(21, 26, 28, 117)","(24, 25)",0.8669250645994832
"(24, 25, 26, 29, 117)","(21,)",0.9447674418604651
"(21, 25, 26, 29, 117)","(24,)",0.975975975975976
"(21, 24, 26, 29, 117)","(25,)",0.9365994236311239
"(25, 26, 29, 117)","(21, 24)",0.8879781420765027
"(24, 26, 29, 117)","(21, 25)",0.8643617021276596
"(21, 26, 29, 117)","(24, 25)",0.885558583106267
"(24, 25, 27, 28, 29)","(21,)",0.9521507974867085
"(21, 25, 27, 28, 29)","(24,)",0.9714003944773175
"(21, 24, 27, 28, 29)","(25,)",0.9462055715658021
"(21, 24, 25, 28, 29)","(27,)",0.9771825396825397
"(25, 27, 28, 29)","(21, 24)",0.9133055169216504
"(24, 27, 28, 29)","(21, 25)",0.898312813497492
"(24, 25, 28, 29)","(21, 27)",0.9179869524697111
"(21, 27, 28, 29)","(24, 25)",0.9133055169216504
"(21, 25, 28, 29)","(24, 27)",0.9421329507412721
"(21, 24, 28, 29)","(25, 27)",0.9053308823529411
"(27, 28, 29)","(21, 24, 25)",0.8487720809995691
"(25, 28, 29)","(21, 24, 27)",0.8400852878464818
"(24, 28, 29)","(21, 25, 27)",0.8177667081776671
"(21, 28, 29)","(24, 25, 27)",0.8469475494411006
"(24, 25, 27, 28, 30)","(21,)",0.9417852522639069
"(21, 25, 27, 28, 30)","(24,)",0.9680851063829787
"(21, 24, 27, 28, 30)","(25,)",0.9393548387096774
"(21, 24, 25, 28, 30)","(27,)",0.9642384105960264
"(25, 27, 28, 30)","(21, 24)",0.8888888888888888
"(24, 27, 28, 30)","(21, 25)",0.8771084337349397
"(24, 25, 28, 30)","(21, 27)",0.8910648714810282
"(21, 27, 28, 30)","(24, 25)",0.900990099009901
"(21, 25, 28, 30)","(24, 27)",0.9226869455006337
"(21, 24, 28, 30)","(25, 27)",0.8867235079171741
"(27, 28, 30)","(21, 24, 25)",0.8115942028985508
"(25, 28, 30)","(21, 24, 27)",0.7878787878787878
"(24, 28, 30)","(21, 25, 27)",0.7777777777777778
"(21, 28, 30)","(24, 25, 27)",0.8035320088300221
"(24, 25, 27, 28, 67)","(21,)",0.956338028169014
"(21, 25, 27, 28, 67)","(24,)",0.9576868829337094
"(21, 24, 27, 28, 67)","(25,)",0.9365517241379311
"(21, 24, 25, 28, 67)","(27,)",0.9686162624821684
"(25, 27, 28, 67)","(21, 24)",0.9005305039787799
"(24, 27, 28, 67)","(21, 25)",0.8922470433639947
"(24, 25, 28, 67)","(21, 27)",0.9126344086021505
"(21, 27, 28, 67)","(24, 25)",0.8934210526315789
"(21, 25, 28, 67)","(24, 27)",0.9150943396226415
"(21, 24, 28, 67)","(25, 27)",0.8934210526315789
"(27, 28, 67)","(21, 24, 25)",0.8300733496332519
"(25, 28, 67)","(21, 24, 27)",0.8045023696682464
"(24, 28, 67)","(21, 25, 27)",0.8092967818831943
"(21, 28, 67)","(24, 25, 27)",0.8180722891566266
"(24, 25, 27, 28, 117)","(21,)",0.9539641943734015
"(21, 25, 27, 28, 117)","(24,)",0.9721980886185926
"(21, 24, 27, 28, 117)","(25,)",0.9411269974768713
"(21, 24, 25, 28, 117)","(27,)",0.9738903394255874
"(25, 27, 28, 117)","(21, 24)",0.9112377850162866
"(24, 27, 28, 117)","(21, 25)",0.8952
"(24, 25, 28, 117)","(21, 27)",0.909017059301381
"(21, 27, 28, 117)","(24, 25)",0.909017059301381
"(21, 25, 28, 117)","(24, 27)",0.93561872909699
"(21, 24, 28, 117)","(25, 27)",0.8930566640063847
"(27, 28, 117)","(21, 24, 25)",0.8413533834586466
"(25, 28, 117)","(21, 24, 27)",0.8215859030837004
"(24, 28, 117)","(21, 25, 27)",0.7992857142857143
"(21, 28, 117)","(24, 25, 27)",0.8332092330603127
"(24, 25, 27, 28, 119)","(21,)",0.9396551724137931
"(21, 25, 27, 28, 119)","(24,)",0.9549436795994993
"(21, 24, 27, 28, 119)","(25,)",0.9270959902794653
"(21, 24, 25, 28, 119)","(27,)",0.9707379134860051
"(25, 27, 28, 119)","(21, 24)",0.8820809248554913
"(24, 27, 28, 119)","(21, 25)",0.8650793650793651
"(24, 25, 28, 119)","(21, 27)",0.8934426229508197
"(21, 27, 28, 119)","(24, 25)",0.8820809248554913
"(21, 25, 28, 119)","(24, 27)",0.9137724550898204
"(21, 24, 28, 119)","(25, 27)",0.884125144843569
"(27, 28, 119)","(21, 24, 25)",0.79979035639413
"(25, 28, 119)","(21, 24, 27)",0.7947916666666667
"(24, 28, 119)","(21, 25, 27)",0.7645290581162325
"(21, 28, 119)","(24, 25, 27)",0.79979035639413
"(24, 25, 27, 29, 30)","(21,)",0.9340175953079178
"(21, 25, 27, 29, 30)","(24,)",0.9815100154083205
"(21, 24, 27, 29, 30)","(25,)",0.9521674140508222
"(21, 24, 25, 29, 30)","(27,)",0.9710365853658537
"(25, 27, 29, 30)","(21, 24)",0.8934081346423562
"(24, 27, 29, 30)","(21, 25)",0.8871866295264624
"(24, 25, 29, 30)","(21, 27)",0.8896648044692738
"(21, 27, 29, 30)","(24, 25)",0.9285714285714286
"(21, 25, 29, 30)","(24, 27)",0.93952802359882
"(21, 24, 29, 30)","(25, 27)",0.9022662889518414
"(27, 29, 30)","(21, 24, 25)",0.8283485045513654
"(25, 29, 30)","(21, 24, 27)",0.7873918417799752
"(24, 29, 30)","(21, 25, 27)",0.7982456140350878
"(21, 29, 30)","(24, 25, 27)",0.8315926892950392
"(24, 25, 27, 29, 67)","(21,)",0.9438202247191011
"(21, 25, 27, 29, 67)","(24,)",0.9639344262295082
"(21, 24, 27, 29, 67)","(25,)",0.9514563106796117
"(21, 24, 25, 29, 67)","(27,)",0.9607843137254902
"(25, 27, 29, 67)","(21, 24)",0.8936170212765957
"(24, 27, 29, 67)","(21, 25)",0.8963414634146342
"(24, 25, 29, 67)","(21, 27)",0.8922610015174507
"(21, 27, 29, 67)","(24, 25)",0.9130434782608695
"(21, 25, 29, 67)","(24, 27)",0.9173166926677067
"(21, 24, 29, 67)","(25, 27)",0.8895612708018155
"(27, 29, 67)","(21, 24, 25)",0.8340425531914893
"(25, 29, 67)","(21, 24, 27)",0.7956698240866035
"(24, 29, 67)","(21, 25, 27)",0.8032786885245902
"(21, 29, 67)","(24, 25, 27)",0.814404432132964
"(24, 25, 27, 29, 117)","(21,)",0.9520958083832335
"(21, 25, 27, 29, 117)","(24,)",0.9780316344463972
"(21, 24, 27, 29, 117)","(25,)",0.950469684030743
"(21, 24, 25, 29, 117)","(27,)",0.9754601226993865
"(25, 27, 29, 117)","(21, 24)",0.9198347107438016
"(24, 27, 29, 117)","(21, 25)",0.902676399026764
"(24, 25, 29, 117)","(21, 27)",0.9130434782608695
"(21, 27, 29, 117)","(24, 25)",0.9213576158940397
"(21, 25, 29, 117)","(24, 27)",0.9464285714285714
"(21, 24, 29, 117)","(25, 27)",0.9078303425774877
"(27, 29, 117)","(21, 24, 25)",0.8561538461538462
"(25, 29, 117)","(21, 24, 27)",0.8355855855855856
"(24, 29, 117)","(21, 25, 27)",0.8238341968911918
"(21, 29, 117)","(24, 25, 27)",0.8535276073619632
"(24, 25, 27, 29, 119)","(21,)",0.9327731092436975
"(21, 25, 27, 29, 119)","(24,)",0.9736842105263158
"(21, 24, 27, 29, 119)","(25,)",0.9393511988716502
"(21, 24, 25, 29, 119)","(27,)",0.9694323144104804
"(25, 27, 29, 119)","(21, 24)",0.8903743315508021
"(24, 27, 29, 119)","(21, 25)",0.8705882352941177
"(24, 25, 29, 119)","(21, 27)",0.888
"(21, 27, 29, 119)","(24, 25)",0.9110807113543091
"(21, 25, 29, 119)","(24, 27)",0.9314685314685315
"(21, 24, 29, 119)","(25, 27)",0.8975741239892183
"(27, 29, 119)","(21, 24, 25)",0.8171779141104294
"(25, 29, 119)","(21, 24, 27)",0.7881656804733728
"(24, 29, 119)","(21, 25, 27)",0.782608695652174
"(21, 29, 119)","(24, 25, 27)",0.830423940149626
"(24, 25, 27, 29, 353)","(21,)",0.9702549575070821
"(21, 25, 27, 29, 353)","(24,)",0.9743954480796586
"(21, 24, 27, 29, 353)","(25,)",0.9500693481276006
"(21, 24, 25, 29, 353)","(27,)",0.9827833572453372
"(21, 24, 25, 27, 353)","(29,)",0.7061855670103093
"(25, 27, 29, 353)","(21, 24)",0.9256756756756757
"(24, 27, 29, 353)","(21, 25)",0.9182305630026809
"(24, 25, 29, 353)","(21, 27)",0.9357923497267759
"(21, 27, 29, 353)","(24, 25)",0.9194630872483222
"(21, 25, 29, 353)","(24, 27)",0.9448275862068966
"(21, 24, 29, 353)","(25, 27)",0.9145527369826435
"(27, 29, 353)","(21, 24, 25)",0.8638083228247163
"(25, 29, 353)","(21, 24, 27)",0.8477722772277227
"(24, 29, 353)","(21, 25, 27)",0.8343483556638246
"(21, 29, 353)","(24, 25, 27)",0.8467243510506799
"(24, 25, 27, 30, 67)","(21,)",0.9471947194719472
"(21, 25, 27, 30, 67)","(24,)",0.959866220735786
"(21, 24, 27, 30, 67)","(25,)",0.9258064516129032
"(21, 24, 25, 30, 67)","(27,)",0.959866220735786
"(25, 27, 30, 67)","(21, 24)",0.8926905132192846
"(24, 27, 30, 67)","(21, 25)",0.8696969696969697
"(24, 25, 30, 67)","(21, 27)",0.8940809968847352
"(21, 27, 30, 67)","(24, 25)",0.8803680981595092
"(21, 25, 30, 67)","(24, 27)",0.9096671949286846
"(21, 24, 30, 67)","(25, 27)",0.8631578947368421
"(27, 30, 67)","(21, 24, 25)",0.7972222222222223
"(25, 30, 67)","(21, 24, 27)",0.7643142476697736
"(24, 30, 67)","(21, 25, 27)",0.7513089005235603
"(21, 30, 67)","(24, 25, 27)",0.7725437415881561
"(24, 25, 27, 30, 105)","(21,)",0.9459459459459459
"(21, 25, 27, 30, 105)","(24,)",0.9623733719247467
"(21, 24, 27, 30, 105)","(25,)",0.9419263456090652
"(21, 24, 25, 30, 105)","(27,)",0.9779411764705882
"(25, 27, 30, 105)","(21, 24)",0.8902275769745649
"(24, 27, 30, 105)","(21, 25)",0.8878504672897196
"(24, 25, 30, 105)","(21, 27)",0.9134615384615384
"(21, 27, 30, 105)","(24, 25)",0.8938172043010753
"(21, 25, 30, 105)","(24, 27)",0.9300699300699301
"(21, 24, 30, 105)","(25, 27)",0.9035326086956522
"(27, 30, 105)","(21, 24, 25)",0.8189655172413793
"(25, 30, 105)","(21, 24, 27)",0.8050847457627118
"(24, 30, 105)","(21, 25, 27)",0.8070388349514563
"(21, 30, 105)","(24, 25, 27)",0.8179581795817958
"(24, 25, 27, 30, 106)","(21,)",0.9557377049180328
"(21, 25, 27, 30, 106)","(24,)",0.9716666666666667
"(21, 24, 27, 30, 106)","(25,)",0.9433656957928802
"(21, 24, 25, 30, 106)","(27,)",0.9716666666666667
"(25, 27, 30, 106)","(21, 24)",0.9066874027993779
"(24, 27, 30, 106)","(21, 25)",0.8983050847457628
"(24, 25, 30, 106)","(21, 27)",0.9137931034482759
"(21, 27, 30, 106)","(24, 25)",0.9024767801857585
"(21, 25, 30, 106)","(24, 27)",0.9313099041533547
"(21, 24, 30, 106)","(25, 27)",0.8873668188736682
"(27, 30, 106)","(21, 24, 25)",0.819971870604782
"(25, 30, 106)","(21, 24, 27)",0.7889039242219216
"(24, 30, 106)","(21, 25, 27)",0.7931972789115647
"(21, 30, 106)","(24, 25, 27)",0.8108484005563282
"(24, 25, 27, 30, 112)","(21,)",0.9509632224168126
"(21, 25, 27, 30, 112)","(24,)",0.9610619469026549
"(21, 24, 27, 30, 112)","(25,)",0.9313893653516295
"(21, 24, 25, 30, 112)","(27,)",0.9679144385026738
"(25, 27, 30, 112)","(21, 24)",0.8975206611570248
"(24, 27, 30, 112)","(21, 25)",0.877221324717286
"(24, 25, 30, 112)","(21, 27)",0.905
"(21, 27, 30, 112)","(24, 25)",0.877221324717286
"(21, 25, 30, 112)","(24, 27)",0.9141414141414141
"(21, 24, 30, 112)","(25, 27)",0.8688
"(27, 30, 112)","(21, 24, 25)",0.7985294117647059
"(25, 30, 112)","(21, 24, 27)",0.7892441860465116
"(24, 30, 112)","(21, 25, 27)",0.7469050894085282
"(21, 30, 112)","(24, 25, 27)",0.7583798882681564
"(24, 25, 27, 117, 119)","(21,)",0.9545454545454546
"(21, 25, 27, 117, 119)","(24,)",0.9595782073813708
"(21, 24, 27, 117, 119)","(25,)",0.9333333333333333
"(21, 24, 25, 117, 119)","(27,)",0.9663716814159292
"(25, 27, 117, 119)","(21, 24)",0.900990099009901
"(24, 27, 117, 119)","(21, 25)",0.883495145631068
"(24, 25, 117, 119)","(21, 27)",0.9024793388429752
"(21, 27, 117, 119)","(24, 25)",0.8921568627450981
"(21, 25, 117, 119)","(24, 27)",0.9130434782608695
"(21, 24, 117, 119)","(25, 27)",0.8820678513731826
"(27, 117, 119)","(21, 24, 25)",0.822289156626506
"(25, 117, 119)","(21, 24, 27)",0.7994143484626647
"(24, 117, 119)","(21, 25, 27)",0.774468085106383
"(21, 117, 119)","(24, 25, 27)",0.8064992614475628
"(24, 25, 28, 29, 117)","(21,)",0.9305555555555556
"(21, 25, 28, 29, 117)","(24,)",0.9710144927536232
"(21, 24, 28, 29, 117)","(25,)",0.921595598349381
"(25, 28, 29, 117)","(21, 24)",0.8545918367346939
"(24, 28, 29, 117)","(21, 25)",0.8292079207920792
"(21, 28, 29, 117)","(24, 25)",0.8769633507853403
"(24, 26, 27, 28, 29)","(21,)",0.9572649572649573
"(21, 26, 27, 28, 29)","(24,)",0.9731437598736177
"(21, 24, 26, 28, 29)","(27,)",0.9595015576323987
"(26, 27, 28, 29)","(21, 24)",0.91734921816828
"(24, 26, 28, 29)","(21, 27)",0.875
"(21, 26, 28, 29)","(24, 27)",0.9153046062407132
"(24, 26, 27, 28, 117)","(21,)",0.9585635359116023
"(21, 26, 27, 28, 117)","(24,)",0.9692737430167597
"(21, 24, 26, 28, 117)","(27,)",0.9546079779917469
"(26, 27, 28, 117)","(21, 24)",0.9071895424836601
"(24, 26, 28, 117)","(21, 27)",0.8675
"(21, 26, 28, 117)","(24, 27)",0.896640826873385
"(24, 26, 27, 29, 117)","(21,)",0.9612625538020086
"(21, 26, 27, 29, 117)","(24,)",0.975254730713246
"(21, 24, 26, 29, 117)","(27,)",0.9654178674351584
"(26, 27, 29, 117)","(21, 24)",0.9228650137741047
"(24, 26, 29, 117)","(21, 27)",0.8909574468085106
"(21, 26, 29, 117)","(24, 27)",0.9128065395095368
"(24, 27, 28, 29, 117)","(21,)",0.9506849315068493
"(21, 27, 28, 29, 117)","(24,)",0.9719887955182073
"(21, 24, 28, 29, 117)","(27,)",0.9546079779917469
"(27, 28, 29, 117)","(21, 24)",0.9036458333333334
"(24, 28, 29, 117)","(21, 27)",0.8589108910891089
"(21, 28, 29, 117)","(24, 27)",0.9083769633507853
"(25, 26, 27, 28, 29)","(21,)",0.9489225857940942
"(21, 26, 27, 28, 29)","(25,)",0.9391785150078988
"(21, 25, 26, 28, 29)","(27,)",0.9666666666666667
"(26, 27, 28, 29)","(21, 25)",0.885331347728965
"(25, 26, 28, 29)","(21, 27)",0.8774907749077491
"(21, 26, 28, 29)","(25, 27)",0.8833580980683506
"(25, 26, 27, 28, 117)","(21,)",0.9460992907801419
"(21, 26, 27, 28, 117)","(25,)",0.9315642458100558
"(21, 25, 26, 28, 117)","(27,)",0.9597122302158273
"(26, 27, 28, 117)","(21, 25)",0.8718954248366013
"(25, 26, 28, 117)","(21, 27)",0.8617571059431525
"(21, 26, 28, 117)","(25, 27)",0.8617571059431525
"(25, 26, 27, 29, 117)","(21,)",0.9513991163475699
"(21, 26, 27, 29, 117)","(25,)",0.9403202328966521
"(21, 25, 26, 29, 117)","(27,)",0.96996996996997
"(26, 27, 29, 117)","(21, 25)",0.8898071625344353
"(25, 26, 29, 117)","(21, 27)",0.8825136612021858
"(21, 26, 29, 117)","(25, 27)",0.8801089918256131
"(25, 27, 28, 29, 117)","(21,)",0.9384615384615385
"(21, 27, 28, 29, 117)","(25,)",0.9397759103641457
"(21, 25, 28, 29, 117)","(27,)",0.972463768115942
"(27, 28, 29, 117)","(21, 25)",0.8736979166666666
"(25, 28, 29, 117)","(21, 27)",0.8558673469387755
"(21, 28, 29, 117)","(25, 27)",0.8782722513089005
"(25, 26, 27, 28, 29)","(24,)",0.9688747007182761
"(24, 26, 27, 28, 29)","(25,)",0.9432789432789432
"(24, 25, 26, 28, 29)","(27,)",0.9589257503949447
"(26, 27, 28, 29)","(24, 25)",0.9039463886820551
"(25, 26, 28, 29)","(24, 27)",0.8959409594095941
"(24, 26, 28, 29)","(25, 27)",0.8622159090909091
"(25, 26, 27, 28, 117)","(24,)",0.9631205673758865
"(24, 26, 27, 28, 117)","(25,)",0.9378453038674033
"(24, 25, 26, 28, 117)","(27,)",0.9483240223463687
"(26, 27, 28, 117)","(24, 25)",0.8875816993464052
"(25, 26, 28, 117)","(24, 27)",0.8772609819121447
"(24, 26, 28, 117)","(25, 27)",0.84875
"(25, 26, 27, 29, 117)","(24,)",0.9734904270986745
"(24, 26, 27, 29, 117)","(25,)",0.9483500717360115
"(24, 25, 26, 29, 117)","(27,)",0.9607558139534884
"(26, 27, 29, 117)","(24, 25)",0.9104683195592287
"(25, 26, 29, 117)","(24, 27)",0.9030054644808743
"(24, 26, 29, 117)","(25, 27)",0.8789893617021277
"(25, 27, 28, 29, 117)","(24,)",0.9636363636363636
"(24, 27, 28, 29, 117)","(25,)",0.9438356164383561
